latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-5.60966,28.83801,355.17,1.03,1.01,2025-06-27,1249,A,97,6.1NRT,301.58,69.89,D
-5.61096,28.829,321.94,1.03,1.01,2025-06-27,1249,A,73,6.1NRT,299.78,13.24,D
-5.68256,28.26862,341.95,1.07,1.03,2025-06-27,1249,A,90,6.1NRT,307.64,39.69,D
-6.81703,19.95623,313.88,4.5,1.95,2025-06-27,1249,A,62,6.1NRT,296.26,57.53,D
-6.05641,25.54526,330.25,1.56,1.23,2025-06-27,1249,A,82,6.1NRT,308.82,39.22,D
-5.51892,29.21613,313.18,1.01,1,2025-06-27,1249,A,48,6.1NRT,296.1,8.39,D
-5.54198,29.05633,317.06,1.02,1.01,2025-06-27,1249,A,65,6.1NRT,298.05,9.7,D
-5.94444,26.20111,315.37,1.4,1.17,2025-06-27,1249,A,56,6.1NRT,302.99,8.63,D
-6.1192,24.92083,320.15,1.75,1.3,2025-06-27,1249,A,53,6.1NRT,296.86,23.45,D
-6.12125,24.90564,319.63,1.75,1.3,2025-06-27,1249,A,64,6.1NRT,297.11,24.53,D
-6.75604,20.02763,319.61,4.44,1.94,2025-06-27,1249,A,38,6.1NRT,294.19,75.82,D
-5.53827,29.01953,322.25,1.02,1.01,2025-06-27,1249,A,74,6.1NRT,297.08,14.47,D
-5.53955,29.01067,314.65,1.02,1.01,2025-06-27,1249,A,35,6.1NRT,296.58,7.2,D
-5.59897,28.5962,324.76,1.04,1.02,2025-06-27,1249,A,76,6.1NRT,300.61,17.92,D
-6.1204,24.91421,328.33,1.75,1.3,2025-06-27,1249,A,73,6.1NRT,297.34,41.07,D
-5.91614,26.19011,342.51,1.4,1.17,2025-06-27,1249,A,91,6.1NRT,302.86,62.54,D
-5.68526,27.73338,315.07,1.12,1.06,2025-06-27,1249,A,50,6.1NRT,302.34,6.78,D
-5.88537,26.33312,326.36,1.36,1.16,2025-06-27,1249,A,77,6.1NRT,304.11,22.97,D
-5.88706,26.3212,362.3,1.37,1.16,2025-06-27,1249,A,100,6.1NRT,306.15,131.59,D
-5.88876,26.30925,338.25,1.37,1.16,2025-06-27,1249,A,88,6.1NRT,304.03,50.56,D
-6.7152,20.16954,315.38,4.31,1.92,2025-06-27,1249,A,48,6.1NRT,297.28,39.27,D
-6.73494,20.01843,315.33,4.44,1.94,2025-06-27,1249,A,37,6.1NRT,292.13,50.3,D
-5.47063,29.09407,310.96,1.01,1.01,2025-06-27,1249,A,30,6.1NRT,294.69,6.15,D
-5.85175,26.42499,322.1,1.34,1.15,2025-06-27,1249,A,52,6.1NRT,304.22,14.32,D
-6.14298,24.24011,311.85,1.98,1.37,2025-06-27,1249,A,47,6.1NRT,293,14.43,D
-6.66234,20.047,314.95,4.41,1.93,2025-06-27,1249,A,24,6.1NRT,291.92,47.73,D
-5.98193,25.16832,327.23,1.66,1.27,2025-06-27,1249,A,78,6.1NRT,304.17,31.01,D
-5.4884,28.65134,321.06,1.04,1.02,2025-06-27,1249,A,64,6.1NRT,305.73,12.63,D
-5.78299,26.55199,316.77,1.31,1.14,2025-06-27,1249,A,60,6.1NRT,300.82,10.57,D
-5.97986,25.17766,322.79,1.66,1.27,2025-06-27,1249,A,74,6.1NRT,303.62,23.82,D
-5.98189,25.16337,320.38,1.66,1.27,2025-06-27,1249,A,70,6.1NRT,303.56,18.12,D
-5.70454,27.02809,330.4,1.23,1.1,2025-06-27,1249,A,82,6.1NRT,301.97,27.98,D
-5.81173,26.20677,314.33,1.39,1.17,2025-06-27,1249,A,51,6.1NRT,301.53,7.88,D
-5.81344,26.19471,320.56,1.39,1.17,2025-06-27,1249,A,69,6.1NRT,302.08,17.07,D
-5.8186,26.15837,320.81,1.4,1.17,2025-06-27,1249,A,70,6.1NRT,302.91,17.4,D
-6.03,24.65888,317.83,1.82,1.32,2025-06-27,1249,A,54,6.1NRT,299.36,22.58,D
-6.03223,24.64294,322.92,1.83,1.32,2025-06-27,1249,A,64,6.1NRT,299.46,36.5,D
-6.06417,24.41445,311.14,1.91,1.35,2025-06-27,1249,A,18,6.1NRT,293.05,11.93,D
-6.65881,20.04275,312.99,4.41,1.93,2025-06-27,1249,A,30,6.1NRT,291.77,37.82,D
-6.64195,20.04001,313.65,4.41,1.93,2025-06-27,1249,A,51,6.1NRT,291.54,44.99,D
-5.5102,28.18347,323.46,1.07,1.03,2025-06-27,1249,A,74,6.1NRT,305.85,12.84,D
-5.49205,28.18089,345.02,1.07,1.03,2025-06-27,1249,A,92,6.1NRT,304.4,47.3,D
-5.57737,27.58066,315.89,1.14,1.06,2025-06-27,1249,A,59,6.1NRT,303.44,6.71,D
-5.1914,30.19455,317.93,1.01,1,2025-06-27,1249,A,67,6.1NRT,303.14,9.12,D
-5.48165,28.18893,336.61,1.07,1.03,2025-06-27,1249,A,87,6.1NRT,303.79,32.27,D
-5.48299,28.17957,335.25,1.07,1.03,2025-06-27,1249,A,86,6.1NRT,304.03,30.7,D
-5.55962,27.63891,324.59,1.13,1.06,2025-06-27,1249,A,76,6.1NRT,304.13,16.2,D
-5.56102,27.62897,324.57,1.13,1.06,2025-06-27,1249,A,76,6.1NRT,306.29,16.33,D
-5.8523,25.53204,317.09,1.55,1.23,2025-06-27,1249,A,54,6.1NRT,303.18,11,D
-5.45799,28.29037,324.54,1.06,1.03,2025-06-27,1249,A,77,6.1NRT,303.84,14,D
-5.87744,25.26558,326.72,1.63,1.26,2025-06-27,1249,A,79,6.1NRT,300.26,37.58,D
-6.52011,20.3274,312.37,4.17,1.89,2025-06-27,1249,A,29,6.1NRT,295.71,33.7,D
-5.42543,28.38336,322.7,1.05,1.03,2025-06-27,1249,A,74,6.1NRT,301.89,13.88,D
-5.43217,28.33696,337.12,1.06,1.03,2025-06-27,1249,A,88,6.1NRT,302.95,32.92,D
-5.52771,27.6782,321.01,1.13,1.06,2025-06-27,1249,A,64,6.1NRT,304.14,11.4,D
-5.52914,27.66834,317.84,1.13,1.06,2025-06-27,1249,A,53,6.1NRT,304.05,8.14,D
-5.87381,25.27287,327.61,1.62,1.25,2025-06-27,1249,A,80,6.1NRT,300,39.33,D
-5.87588,25.25843,313.46,1.63,1.26,2025-06-27,1249,A,33,6.1NRT,297.72,11.01,D
-5.127,30.36789,314.27,1.01,1.01,2025-06-27,1249,A,46,6.1NRT,301.76,5.05,D
-5.41779,28.37272,317.66,1.05,1.03,2025-06-27,1249,A,36,6.1NRT,301.26,7.81,D
-4.23116,36.24599,316.65,2.43,1.5,2025-06-27,1249,A,62,6.1NRT,298.04,29.51,D
-5.40211,28.41767,312.55,1.05,1.02,2025-06-27,1249,A,49,6.1NRT,300.92,5.61,D
-5.59887,27.05017,317.95,1.22,1.1,2025-06-27,1249,A,63,6.1NRT,304.28,7.73,D
-5.6004,27.03947,343.5,1.22,1.1,2025-06-27,1249,A,91,6.1NRT,303.98,52.97,D
-4.21805,36.24384,321.1,2.43,1.5,2025-06-27,1249,A,72,6.1NRT,296.14,45.42,D
-4.22128,36.22316,325.62,2.42,1.5,2025-06-27,1249,A,78,6.1NRT,296.88,62.77,D
-5.51037,27.3992,321.04,1.16,1.07,2025-06-27,1249,A,71,6.1NRT,301.34,13.69,D
-5.51181,27.389,314.73,1.17,1.07,2025-06-27,1249,A,54,6.1NRT,301.19,6.73,D
-5.2405,29.02401,317.58,1.01,1.01,2025-06-27,1249,A,67,6.1NRT,296.97,10.71,D
-5.2418,29.01511,328.85,1.01,1.01,2025-06-27,1249,A,81,6.1NRT,297.56,22.79,D
-5.45015,27.58057,320.08,1.14,1.06,2025-06-27,1249,A,51,6.1NRT,304.16,10.43,D
-5.4516,27.57059,330.95,1.14,1.06,2025-06-27,1249,A,83,6.1NRT,304.28,25.77,D
-5.62762,26.35152,322.35,1.35,1.15,2025-06-27,1249,A,72,6.1NRT,301.57,18.63,D
-5.62932,26.33971,322.7,1.35,1.15,2025-06-27,1249,A,72,6.1NRT,302.27,19.1,D
-5.08837,30.00541,320.63,1,1,2025-06-27,1249,A,47,6.1NRT,302.69,9.63,D
-5.10631,29.88272,318.1,1,1,2025-06-27,1249,A,67,6.1NRT,303.29,7.62,D
-5.44083,27.57921,322.8,1.14,1.06,2025-06-27,1249,A,74,6.1NRT,304,13.84,D
-5.44227,27.56926,317.62,1.14,1.06,2025-06-27,1249,A,41,6.1NRT,304.35,8.3,D
-5.44014,27.51779,313.26,1.15,1.07,2025-06-27,1249,A,49,6.1NRT,301.9,5.35,D
-5.50224,27.08504,345.23,1.21,1.09,2025-06-27,1249,A,92,6.1NRT,301.53,54.67,D
-5.74698,25.36471,321.14,1.59,1.24,2025-06-27,1249,A,71,6.1NRT,304.82,18.34,D
-5.35652,28.03389,312.13,1.08,1.04,2025-06-27,1249,A,47,6.1NRT,301.09,4.56,D
-5.40368,27.70558,320.6,1.12,1.06,2025-06-27,1249,A,71,6.1NRT,302.98,13.15,D
-5.4865,27.12667,325.06,1.2,1.09,2025-06-27,1249,A,76,6.1NRT,303.84,17.01,D
-5.48807,27.11569,330.8,1.21,1.09,2025-06-27,1249,A,82,6.1NRT,304.83,24.26,D
-5.49265,27.0836,355.82,1.21,1.09,2025-06-27,1249,A,98,6.1NRT,302.16,85.36,D
-5.59901,26.33538,343.57,1.35,1.15,2025-06-27,1249,A,91,6.1NRT,302.12,64.79,D
-5.73414,25.37704,318.25,1.59,1.24,2025-06-27,1249,A,44,6.1NRT,303.01,11.87,D
-5.73608,25.36319,344.95,1.59,1.24,2025-06-27,1249,A,92,6.1NRT,303.31,83.33,D
-5.32046,28.22031,314.15,1.07,1.03,2025-06-27,1249,A,14,6.1NRT,301.76,4.29,D
-5.32181,28.21097,318.47,1.07,1.03,2025-06-27,1249,A,58,6.1NRT,303.91,7.91,D
-5.41286,27.57517,341.72,1.14,1.06,2025-06-27,1249,A,90,6.1NRT,303.61,45.94,D
-5.41429,27.56521,351.14,1.14,1.06,2025-06-27,1249,A,96,6.1NRT,305.11,68.6,D
-5.51767,26.76757,319.52,1.26,1.12,2025-06-27,1249,A,52,6.1NRT,300.01,13.81,D
-4.83347,31.4223,339.15,1.09,1.04,2025-06-27,1249,A,83,6.1NRT,301.64,40.51,D
-5.49397,26.86526,320.68,1.25,1.11,2025-06-27,1249,A,69,6.1NRT,303.7,12.75,D
-5.50483,26.78782,319.41,1.26,1.12,2025-06-27,1249,A,50,6.1NRT,301.28,11.8,D
-5.70528,25.34479,319.65,1.6,1.24,2025-06-27,1249,A,66,6.1NRT,302.86,15.96,D
-5.70716,25.33118,340.73,1.6,1.25,2025-06-27,1249,A,90,6.1NRT,304.68,71.21,D
-5.70909,25.31712,318.79,1.6,1.25,2025-06-27,1249,A,56,6.1NRT,303.37,13.64,D
-5.77879,24.7229,351.14,1.79,1.31,2025-06-27,1249,A,96,6.1NRT,302.2,130.56,D
-5.78086,24.7076,327.02,1.79,1.31,2025-06-27,1249,A,80,6.1NRT,301.59,37.42,D
-5.20593,28.76353,316.89,1.03,1.01,2025-06-27,1249,A,48,6.1NRT,299.7,8.46,D
-5.32719,27.91286,313.71,1.1,1.04,2025-06-27,1249,A,56,6.1NRT,301.25,6.41,D
-5.44612,27.06623,318.5,1.21,1.09,2025-06-27,1249,A,58,6.1NRT,302.04,8.61,D
-5.49595,26.7081,332.81,1.28,1.12,2025-06-27,1249,A,79,6.1NRT,296.77,38.61,D
-5.75063,24.84518,339.07,1.75,1.3,2025-06-27,1249,A,89,6.1NRT,301.79,71.81,D
-5.76731,24.72124,355.23,1.79,1.31,2025-06-27,1249,A,97,6.1NRT,302.38,154.2,D
-5.76938,24.70582,325.68,1.79,1.31,2025-06-27,1249,A,78,6.1NRT,301.86,35.55,D
-4.87332,30.9622,323.01,1.05,1.02,2025-06-27,1249,A,55,6.1NRT,300.73,14.89,D
-4.87466,30.95301,322.24,1.05,1.02,2025-06-27,1249,A,54,6.1NRT,301.99,14.2,D
-5.43638,27.10178,318.64,1.21,1.09,2025-06-27,1249,A,66,6.1NRT,303.14,8.89,D
-5.49286,26.71249,329.47,1.27,1.12,2025-06-27,1249,A,81,6.1NRT,297.72,33.26,D
-5.7787,24.732,321.31,1.78,1.31,2025-06-27,1249,A,73,6.1NRT,300.79,24.85,D
-5.78095,24.71633,335.74,1.79,1.31,2025-06-27,1249,A,87,6.1NRT,301.93,66.15,D
-4.89649,30.74185,316.21,1.04,1.02,2025-06-27,1249,A,54,6.1NRT,302.34,6.25,D
-5.33865,27.70923,320.86,1.12,1.05,2025-06-27,1249,A,72,6.1NRT,301.07,13.02,D
-5.34008,27.69942,330.65,1.12,1.05,2025-06-27,1249,A,83,6.1NRT,301.79,26.69,D
-5.3953,27.31823,320.63,1.17,1.08,2025-06-27,1249,A,71,6.1NRT,302.25,12.77,D
-5.39678,27.30799,319.16,1.17,1.08,2025-06-27,1249,A,68,6.1NRT,302.4,10.67,D
-5.47347,26.77737,314.99,1.26,1.12,2025-06-27,1249,A,38,6.1NRT,302.54,9.3,D
-5.74963,24.85375,323.05,1.74,1.29,2025-06-27,1249,A,46,6.1NRT,298.07,29.13,D
-5.75182,24.83842,323.68,1.75,1.3,2025-06-27,1249,A,62,6.1NRT,300.91,28.59,D
-5.76722,24.73039,336.44,1.78,1.31,2025-06-27,1249,A,87,6.1NRT,301.8,66.34,D
-5.76946,24.71467,356.22,1.79,1.31,2025-06-27,1249,A,98,6.1NRT,303.36,157.08,D
-5.74045,24.83683,322.93,1.75,1.3,2025-06-27,1249,A,50,6.1NRT,300.62,26.08,D
-5.88471,23.81383,327.46,2.12,1.41,2025-06-27,1249,A,81,6.1NRT,295.72,58.04,D
-5.22973,28.33313,317.67,1.05,1.03,2025-06-27,1249,A,68,6.1NRT,304.42,8.97,D
-5.74649,24.71146,317.56,1.79,1.31,2025-06-27,1249,A,67,6.1NRT,300.96,16.56,D
-4.84014,30.93844,321.45,1.05,1.02,2025-06-27,1249,A,49,6.1NRT,303.65,11.46,D
-5.18246,28.59681,324.72,1.04,1.02,2025-06-27,1249,A,73,6.1NRT,305.08,14.7,D
-4.86755,30.69126,333.47,1.03,1.02,2025-06-27,1249,A,84,6.1NRT,300.98,28.46,D
-4.86888,30.68221,331.6,1.03,1.02,2025-06-27,1249,A,83,6.1NRT,297.6,26.02,D
-4.82221,30.93574,319.51,1.05,1.02,2025-06-27,1249,A,40,6.1NRT,302.32,9.51,D
-5.17901,28.49431,315.58,1.04,1.02,2025-06-27,1249,A,63,6.1NRT,303.53,6.74,D
-5.18814,28.43089,333.7,1.05,1.02,2025-06-27,1249,A,86,6.1NRT,298.89,29.22,D
-5.18946,28.42174,340.14,1.05,1.02,2025-06-27,1249,A,90,6.1NRT,299.56,39.79,D
-5.21339,28.25512,315.51,1.06,1.03,2025-06-27,1249,A,39,6.1NRT,303.79,5.91,D
-5.12715,28.79127,315.35,1.02,1.01,2025-06-27,1249,A,63,6.1NRT,302.22,6.98,D
-5.17919,28.42957,322.63,1.05,1.02,2025-06-27,1249,A,75,6.1NRT,296.71,16.03,D
-5.1805,28.42043,323.76,1.05,1.02,2025-06-27,1249,A,77,6.1NRT,298.45,17.19,D
-5.29992,27.58314,313.25,1.13,1.06,2025-06-27,1249,A,51,6.1NRT,300.9,6.17,D
-5.30134,27.57314,314.31,1.13,1.06,2025-06-27,1249,A,56,6.1NRT,301.5,7.26,D
-5.66915,24.93447,323.48,1.71,1.28,2025-06-27,1249,A,76,6.1NRT,301.03,26.44,D
-5.67116,24.91975,332.23,1.72,1.29,2025-06-27,1249,A,84,6.1NRT,301.88,50.81,D
-4.76268,31.21136,325.62,1.07,1.03,2025-06-27,1249,A,76,6.1NRT,301.09,18.41,D
-5.21264,28.13129,311.52,1.07,1.03,2025-06-27,1249,A,46,6.1NRT,300.43,5.35,D
-5.21396,28.12202,316.47,1.07,1.03,2025-06-27,1249,A,65,6.1NRT,300.37,10,D
-5.24633,27.89451,315.23,1.1,1.04,2025-06-27,1249,A,55,6.1NRT,301.48,7.78,D
-5.2477,27.88485,313.81,1.1,1.04,2025-06-27,1249,A,50,6.1NRT,301.03,6.6,D
-5.34366,27.20541,315.99,1.19,1.08,2025-06-27,1249,A,60,6.1NRT,301.69,7.91,D
-5.34511,27.19511,316.76,1.19,1.08,2025-06-27,1249,A,62,6.1NRT,301.84,8.69,D
-5.21217,27.88388,318.56,1.1,1.04,2025-06-27,1249,A,65,6.1NRT,302.77,10.18,D
-5.27614,27.44125,316.53,1.15,1.07,2025-06-27,1249,A,63,6.1NRT,303.16,9.12,D
-5.28203,27.40047,318.48,1.16,1.07,2025-06-27,1249,A,67,6.1NRT,302.57,10.93,D
-5.2835,27.39034,316.63,1.16,1.07,2025-06-27,1249,A,63,6.1NRT,302.93,8.52,D
-5.36837,26.80116,322.81,1.25,1.11,2025-06-27,1249,A,73,6.1NRT,301.04,16.42,D
-5.10911,28.46917,319.17,1.04,1.02,2025-06-27,1249,A,70,6.1NRT,300.69,9.61,D
-5.24305,27.53866,323.18,1.14,1.06,2025-06-27,1249,A,75,6.1NRT,303.16,16.07,D
-5.24449,27.52865,323.5,1.14,1.06,2025-06-27,1249,A,75,6.1NRT,302.01,16.16,D
-5.61191,24.93645,322.59,1.71,1.28,2025-06-27,1249,A,74,6.1NRT,302.2,24.69,D
-5.32985,26.86222,315.98,1.24,1.11,2025-06-27,1249,A,59,6.1NRT,302.35,7.33,D
-5.49369,25.70078,326.32,1.49,1.21,2025-06-27,1249,A,78,6.1NRT,301.02,28.19,D
-5.25601,27.31367,315.43,1.17,1.08,2025-06-27,1249,A,59,6.1NRT,303.26,8.11,D
-5.43363,26.05364,356.86,1.4,1.17,2025-06-27,1249,A,98,6.1NRT,303.29,111.55,D
-5.43535,26.04132,327.91,1.41,1.17,2025-06-27,1249,A,79,6.1NRT,303.26,26.51,D
-5.4831,25.69946,340.54,1.49,1.21,2025-06-27,1249,A,90,6.1NRT,304.25,63.76,D
-4.64444,31.45017,316.39,1.1,1.05,2025-06-27,1249,A,31,6.1NRT,301.77,9.07,D
-4.67156,31.26901,317.29,1.08,1.04,2025-06-27,1249,A,18,6.1NRT,303.7,7.21,D
-5.1259,28.16085,324.17,1.07,1.03,2025-06-27,1249,A,76,6.1NRT,303.58,15.44,D
-5.42334,26.05216,323.37,1.4,1.17,2025-06-27,1249,A,69,6.1NRT,301.52,18.66,D
-4.69055,31.08,331.25,1.06,1.03,2025-06-27,1249,A,72,6.1NRT,298.93,27.25,D
-4.86112,29.7828,317.46,1,1,2025-06-27,1249,A,65,6.1NRT,302.04,7.44,D
-5.30281,26.7513,323.88,1.26,1.11,2025-06-27,1249,A,37,6.1NRT,302.03,14.87,D
-5.4455,25.76681,316.41,1.47,1.2,2025-06-27,1249,A,61,6.1NRT,302.01,9.37,D
-4.67286,30.88224,314,1.05,1.02,2025-06-27,1249,A,40,6.1NRT,295.97,8.2,D
-5.17042,27.39844,334.16,1.15,1.07,2025-06-27,1249,A,85,6.1NRT,302.92,30.75,D
-5.15959,27.40716,335.16,1.15,1.07,2025-06-27,1249,A,86,6.1NRT,301.9,32.83,D
-5.16103,27.39711,354.18,1.15,1.07,2025-06-27,1249,A,97,6.1NRT,303.19,77.3,D
-5.16247,27.387,321.88,1.16,1.07,2025-06-27,1249,A,63,6.1NRT,301.78,13.27,D
-5.16971,27.33625,324.81,1.16,1.07,2025-06-27,1249,A,76,6.1NRT,303.16,19.15,D
-5.02765,28.26329,317.48,1.06,1.03,2025-06-27,1249,A,62,6.1NRT,300.75,9.47,D
-5.15164,27.39576,325.12,1.15,1.07,2025-06-27,1249,A,69,6.1NRT,301.36,17.87,D
-5.16465,27.30428,326.49,1.17,1.08,2025-06-27,1249,A,78,6.1NRT,303.41,20.58,D
-5.01732,28.27125,315.88,1.06,1.03,2025-06-27,1249,A,64,6.1NRT,300.58,8.65,D
-5.01864,28.26203,318.4,1.06,1.03,2025-06-27,1249,A,69,6.1NRT,300.7,10.81,D
-3.83971,35.97132,321.94,2.34,1.48,2025-06-27,1249,A,72,6.1NRT,298.17,45.91,D
-3.8429,35.95131,313.41,2.33,1.48,2025-06-27,1249,A,44,6.1NRT,298.14,18.76,D
-5.22922,26.70709,324.28,1.26,1.12,2025-06-27,1249,A,75,6.1NRT,302.19,19.63,D
-5.24164,26.61811,322.7,1.28,1.12,2025-06-27,1249,A,73,6.1NRT,301.22,15.17,D
-5.24322,26.60686,324.82,1.28,1.12,2025-06-27,1249,A,76,6.1NRT,300.58,18.33,D
-4.71312,30.16762,322.79,1.01,1,2025-06-27,1249,A,76,6.1NRT,302.43,10.95,D
-3.84217,35.9667,320.6,2.34,1.48,2025-06-27,1249,A,68,6.1NRT,298.18,41.03,D
-4.61124,30.80196,319.84,1.04,1.02,2025-06-27,1249,A,71,6.1NRT,298.5,13.54,D
-5.12424,27.28246,356.09,1.17,1.08,2025-06-27,1249,A,98,6.1NRT,304.37,85.54,D
-5.12572,27.2722,336.18,1.17,1.08,2025-06-27,1249,A,87,6.1NRT,303.38,36.67,D
-5.13019,27.24137,318.04,1.17,1.08,2025-06-27,1249,A,66,6.1NRT,304.58,9.73,D
-5.38958,25.44421,317.45,1.55,1.23,2025-06-27,1249,A,65,6.1NRT,302.85,9.91,D
-5.40136,25.36223,322.2,1.57,1.24,2025-06-27,1249,A,66,6.1NRT,298.52,23.9,D
-5.35601,25.60237,340.14,1.51,1.21,2025-06-27,1249,A,89,6.1NRT,301.33,63.39,D
-5.34346,25.61434,322.61,1.5,1.21,2025-06-27,1249,A,74,6.1NRT,303.41,20.56,D
-5.34534,25.60112,330.9,1.51,1.21,2025-06-27,1249,A,83,6.1NRT,302.44,39.14,D
-4.61909,30.56268,318.06,1.03,1.01,2025-06-27,1249,A,58,6.1NRT,301.84,8.67,D
-4.91457,28.47495,318.03,1.04,1.02,2025-06-27,1249,A,61,6.1NRT,304.8,7.09,D
-5.42819,24.85353,318.42,1.72,1.29,2025-06-27,1249,A,58,6.1NRT,296.59,17.62,D
-5.25307,26.02841,323.85,1.4,1.17,2025-06-27,1249,A,75,6.1NRT,300.79,20.36,D
-5.37049,25.18679,323.57,1.62,1.25,2025-06-27,1249,A,64,6.1NRT,304.22,19.94,D
-5.41692,24.85179,330.65,1.72,1.29,2025-06-27,1249,A,83,6.1NRT,298.37,47.34,D
-6.0201,20.37,317.6,4.05,1.87,2025-06-27,1249,A,72,6.1NRT,292.25,81.44,D
-5.40357,24.86516,325.98,1.72,1.29,2025-06-27,1249,A,67,6.1NRT,300.49,33.17,D
-5.40563,24.85015,325.54,1.72,1.29,2025-06-27,1249,A,63,6.1NRT,300.34,32.49,D
-5.34136,25.15399,322.93,1.63,1.26,2025-06-27,1249,A,63,6.1NRT,301.54,21.33,D
-6.02931,20.36407,316.83,4.05,1.87,2025-06-27,1249,A,72,6.1NRT,291.51,75.49,D
-5.13173,26.59012,312.74,1.28,1.12,2025-06-27,1249,A,34,6.1NRT,296.61,6.72,D
-5.13823,26.54516,318.79,1.29,1.13,2025-06-27,1249,A,67,6.1NRT,294.6,14.61,D
-5.13987,26.53381,322.97,1.29,1.13,2025-06-27,1249,A,70,6.1NRT,297.34,20.96,D
-5.3116,25.34268,319.96,1.57,1.24,2025-06-27,1249,A,40,6.1NRT,299.7,15.62,D
-5.31355,25.32912,357.66,1.58,1.24,2025-06-27,1249,A,86,6.1NRT,296.62,139.8,D
-5.33766,25.16119,318.11,1.62,1.25,2025-06-27,1249,A,23,6.1NRT,301.53,13.24,D
-5.33968,25.14717,319.29,1.63,1.26,2025-06-27,1249,A,33,6.1NRT,301.75,15.52,D
-5.1154,26.63367,315.94,1.27,1.12,2025-06-27,1249,A,45,6.1NRT,300.03,10.5,D
-5.12835,26.5437,348.9,1.29,1.13,2025-06-27,1249,A,94,6.1NRT,298.92,75.13,D
-5.30076,25.34112,356.38,1.57,1.24,2025-06-27,1249,A,98,6.1NRT,300.92,130.68,D
-5.30271,25.32748,353.13,1.58,1.24,2025-06-27,1249,A,84,6.1NRT,299.93,117.71,D
-4.84508,28.43964,321.76,1.04,1.02,2025-06-27,1249,A,40,6.1NRT,304.29,8.12,D
-5.10558,26.63222,340.85,1.27,1.12,2025-06-27,1249,A,90,6.1NRT,298.68,54.41,D
-5.28993,25.33953,319.16,1.57,1.24,2025-06-27,1249,A,44,6.1NRT,300.01,15.57,D
-5.29188,25.32583,325.4,1.58,1.24,2025-06-27,1249,A,73,6.1NRT,302.21,29.8,D
-5.063,26.8603,323.86,1.23,1.1,2025-06-27,1249,A,75,6.1NRT,300.22,19.76,D
-5.24735,25.48555,326.24,1.53,1.22,2025-06-27,1249,A,79,6.1NRT,299.45,31.94,D
-4.8767,28.02923,322.12,1.07,1.03,2025-06-27,1249,A,68,6.1NRT,300.78,14.25,D
-5.23664,25.48404,315.2,1.53,1.22,2025-06-27,1249,A,58,6.1NRT,300.15,12.44,D
-4.82377,28.33394,316.61,1.05,1.02,2025-06-27,1249,A,66,6.1NRT,301.46,7.43,D
-5.31797,24.81573,321.45,1.73,1.29,2025-06-27,1249,A,69,6.1NRT,301.97,24.45,D
-4.8572,28.03607,339.99,1.07,1.03,2025-06-27,1249,A,90,6.1NRT,300.68,41.17,D
-4.85855,28.02663,323.99,1.07,1.03,2025-06-27,1249,A,77,6.1NRT,300.55,17,D
-4.78691,28.39746,322.25,1.04,1.02,2025-06-27,1249,A,75,6.1NRT,302.15,12.85,D
-4.81366,28.21399,319.38,1.06,1.03,2025-06-27,1249,A,71,6.1NRT,301.62,11.22,D
-4.815,28.20478,325.71,1.06,1.03,2025-06-27,1249,A,79,6.1NRT,302.58,18.56,D
-4.77796,28.39614,340.92,1.04,1.02,2025-06-27,1249,A,90,6.1NRT,300.42,38.72,D
-4.69702,28.88977,310.6,1.01,1.01,2025-06-27,1249,A,26,6.1NRT,297.35,4.47,D
-4.73378,28.57485,330.5,1.03,1.01,2025-06-27,1249,A,83,6.1NRT,303.93,21.36,D
-4.79333,28.16393,327.03,1.06,1.03,2025-06-27,1249,A,80,6.1NRT,300.99,19.95,D
-5.15178,25.6681,327.73,1.48,1.2,2025-06-27,1249,A,80,6.1NRT,300.4,33.27,D
-5.15361,25.65522,323.14,1.48,1.2,2025-06-27,1249,A,75,6.1NRT,299.96,23.92,D
-4.77928,28.13359,333.84,1.06,1.03,2025-06-27,1249,A,86,6.1NRT,301.94,29.11,D
-4.41982,30.53884,319.47,1.03,1.01,2025-06-27,1249,A,51,6.1NRT,298.57,12.02,D
-4.77028,28.13209,327.45,1.06,1.03,2025-06-27,1249,A,80,6.1NRT,301.06,19.76,D
-5.14398,25.49311,319.87,1.53,1.22,2025-06-27,1249,A,71,6.1NRT,298.42,21.9,D
-5.14586,25.47969,321.09,1.53,1.22,2025-06-27,1249,A,69,6.1NRT,295.28,24.47,D
-4.30252,31.26649,339.19,1.09,1.04,2025-06-27,1249,A,89,6.1NRT,303.41,37.01,D
-4.30395,31.25698,337.92,1.09,1.04,2025-06-27,1249,A,88,6.1NRT,303.17,34.83,D
-4.29482,31.25564,319.71,1.09,1.04,2025-06-27,1249,A,57,6.1NRT,302.54,10.38,D
-4.66573,28.46618,319.7,1.04,1.02,2025-06-27,1249,A,48,6.1NRT,300.05,10.47,D
-4.66704,28.45711,391.25,1.04,1.02,2025-06-27,1249,A,100,6.1NRT,308.91,207.28,D
-4.66836,28.44804,328.79,1.04,1.02,2025-06-27,1249,A,51,6.1NRT,306.49,19.42,D
-4.69355,28.27463,335.61,1.05,1.02,2025-06-27,1249,A,87,6.1NRT,304.39,30.43,D
-4.69489,28.26544,336.61,1.05,1.02,2025-06-27,1249,A,87,6.1NRT,304.33,32.04,D
-4.59039,28.92192,319.03,1.01,1.01,2025-06-27,1249,A,70,6.1NRT,300.95,10.91,D
